time,timestamp,ax,ay,az,mag,time1
15:37:06.998,98864,-0.92,-0.50,-0.49,11.56,9838
15:37:06.998,98874,-0.93,-0.49,-0.47,11.49,9839
15:37:07.039,98884,-0.95,-0.45,-0.45,11.43,9840
15:37:07.039,98894,-0.97,-0.43,-0.46,11.54,9841
15:37:07.041,98904,-0.97,-0.46,-0.48,11.80,9842
15:37:07.042,98914,-0.97,-0.46,-0.49,11.82,9843
15:37:07.080,98924,-0.98,-0.46,-0.47,11.78,9844
15:37:07.081,98934,-0.97,-0.46,-0.47,11.71,9845
15:37:07.082,98944,-0.98,-0.46,-0.46,11.77,9846
15:37:07.083,98954,-0.97,-0.47,-0.45,11.70,9847
15:37:07.086,98964,-0.95,-0.50,-0.44,11.63,9848
15:37:07.123,98974,-0.95,-0.52,-0.44,11.67,9849
15:37:07.123,98984,-0.93,-0.54,-0.42,11.54,9850
15:37:07.123,98994,-0.91,-0.55,-0.42,11.45,9851
15:37:07.126,99004,-0.92,-0.52,-0.42,11.33,9852
15:37:07.159,99014,-0.93,-0.49,-0.40,11.19,9853
15:37:07.160,99024,-0.98,-0.40,-0.38,11.23,9854
15:37:07.161,99034,-1.05,-0.45,-0.39,12.07,9855
15:37:07.201,99044,-1.12,-0.51,-0.38,12.90,9856
15:37:07.201,99054,-1.13,-0.55,-0.35,13.03,9857
15:37:07.202,99064,-1.11,-0.58,-0.32,12.95,9858
15:37:07.205,99074,-1.08,-0.64,-0.31,12.95,9859
15:37:07.206,99084,-1.06,-0.64,-0.28,12.69,9860
15:37:07.238,99094,-1.03,-0.59,-0.23,12.12,9861
15:37:07.238,99104,-1.02,-0.54,-0.22,11.78,9862
15:37:07.239,99114,-1.03,-0.53,-0.21,11.78,9863
15:37:07.246,99124,-1.04,-0.54,-0.21,11.89,9864
15:37:07.261,99134,-1.02,-0.58,-0.21,11.95,9865
15:37:07.266,99144,-0.98,-0.66,-0.22,12.02,9866
15:37:07.282,99154,-0.92,-0.75,-0.24,12.13,9867
15:37:07.287,99164,-0.90,-0.79,-0.27,12.27,9868
15:37:07.299,99174,-0.86,-0.83,-0.30,12.28,9869
15:37:07.309,99184,-0.89,-0.83,-0.62,13.63,9870
15:37:07.317,99194,-0.92,-0.76,-0.44,12.71,9871
15:37:07.335,99204,-0.82,-0.74,-0.28,11.44,9872
15:37:07.337,99214,-0.87,-0.74,-0.24,11.70,9873
15:37:07.348,99224,-0.92,-0.76,-0.19,12.05,9874
15:37:07.358,99234,-0.94,-0.68,-0.22,11.78,9875
15:37:07.367,99244,-0.98,-0.46,-0.28,11.15,9876
15:37:07.376,99254,-1.00,-0.30,-0.38,11.11,9877
15:37:07.386,99264,-1.02,-0.14,-0.49,11.39,9878
15:37:07.404,99274,-1.03,-0.02,-0.72,12.57,9879
15:37:07.406,99284,-1.03,-0.06,-1.02,14.50,9880
15:37:07.424,99294,-1.18,-0.01,-1.52,19.26,9881
15:37:07.427,99304,-1.29,-0.28,-1.18,17.67,9882
15:37:07.439,99314,-1.14,-0.24,-1.08,15.94,9883
15:37:07.450,99324,-1.00,-0.22,-1.11,15.08,9884
15:37:07.457,99334,-0.93,-0.31,-1.17,15.22,9885
15:37:07.467,99344,-0.87,-0.35,-1.18,15.11,9886
15:37:07.476,99354,-0.85,-0.37,-1.12,14.58,9887
15:37:07.491,99364,-0.82,-0.23,-1.03,13.37,9888
15:37:07.501,99374,-0.73,-0.15,-1.10,13.31,9889
15:37:07.510,99384,-0.71,-0.09,-1.07,12.92,9890
15:37:07.519,99394,-0.81,-0.01,-1.08,13.48,9891
15:37:07.527,99404,-0.86,0.04,-1.11,14.01,9892
15:37:07.544,99414,-0.84,0.00,-1.08,13.62,9893
15:37:07.547,99424,-0.80,-0.04,-1.10,13.59,9894
15:37:07.557,99434,-0.78,-0.04,-1.10,13.52,9895
15:37:07.571,99444,-0.74,-0.05,-1.09,13.16,9896
15:37:07.577,99454,-0.69,-0.08,-1.08,12.83,9897
