time,timestamp,ax,ay,az,mag,time2
17:55:38.539,100772,-1.06,0.54,-0.09,11.91,10029
17:55:38.540,100782,-1.05,0.54,-0.12,11.83,10030
17:55:38.577,100792,-1.03,0.53,-0.14,11.70,10031
17:55:38.578,100802,-1.05,0.49,-0.17,11.67,10032
17:55:38.581,100812,-1.09,0.44,-0.19,11.92,10033
17:55:38.582,100822,-1.14,0.43,-0.23,12.41,10034
17:55:38.619,100832,-1.17,0.47,-0.26,12.87,10035
17:55:38.619,100842,-1.14,0.56,-0.26,12.94,10036
17:55:38.620,100852,-1.12,0.60,-0.25,12.92,10037
17:55:38.622,100862,-1.14,0.62,-0.31,13.36,10038
17:55:38.660,100872,-1.15,0.66,-0.35,13.74,10039
17:55:38.660,100882,-1.17,0.72,-0.34,14.20,10040
17:55:38.663,100892,-1.20,0.82,-0.24,14.71,10041
17:55:38.663,100902,-1.23,0.98,-0.54,16.62,10042
17:55:38.703,100912,-1.20,1.01,-0.65,17.03,10043
17:55:38.704,100922,-1.19,0.91,-0.59,16.09,10044
17:55:38.707,100932,-1.20,0.61,-0.50,14.39,10045
17:55:38.728,100942,-1.30,0.40,-0.19,13.72,10046
17:55:38.729,100952,-1.32,0.44,0.33,14.28,10047
17:55:38.732,100962,-1.28,0.35,0.68,14.91,10048
17:55:38.733,100972,-1.34,0.33,0.76,15.77,10049
17:55:38.741,100982,-1.36,0.26,0.80,15.97,10050
17:55:38.758,100992,-1.33,0.11,1.04,16.92,10051
17:55:38.762,101002,-1.18,0.08,1.16,16.60,10052
17:55:38.772,101012,-0.90,0.26,0.95,13.34,10053
17:55:38.782,101022,-0.67,0.35,0.85,11.39,10054
17:55:38.791,101032,-0.61,0.65,0.76,11.70,10055
17:55:38.802,101042,-0.36,0.81,0.60,10.70,10056
17:55:38.811,101052,-0.40,0.62,0.48,8.81,10057
17:55:38.832,101062,-0.53,0.34,0.64,8.96,10058
17:55:38.832,101072,-0.55,0.18,0.79,9.78,10059
17:55:38.842,101082,-0.44,0.42,0.74,9.55,10060
17:55:38.857,101092,-0.47,0.23,0.75,9.21,10061
17:55:38.860,101102,-0.32,0.28,0.69,8.11,10062
17:55:38.870,101112,-0.23,0.31,0.69,7.87,10063
17:55:38.881,101122,-0.20,0.30,0.60,7.01,10064
17:55:38.891,101132,-0.23,0.30,0.64,7.45,10065
17:55:38.901,101142,-0.28,0.24,0.59,6.94,10066
17:55:38.919,101152,-0.26,0.26,0.58,6.85,10067
17:55:38.920,101162,-0.29,0.21,0.67,7.61,10068
17:55:38.937,101172,-0.28,0.22,0.68,7.71,10069
17:55:38.940,101182,-0.33,0.27,0.71,8.25,10070
17:55:38.953,101192,-0.30,0.29,0.60,7.29,10071
17:55:38.962,101202,-0.37,0.31,0.58,7.56,10072
17:55:38.972,101212,-0.42,0.37,0.54,7.78,10073
17:55:38.982,101222,-0.44,0.40,0.50,7.78,10074
17:55:38.996,101232,-0.48,0.39,0.50,7.93,10075
17:55:39.001,101242,-0.52,0.44,0.51,8.52,10076
17:55:39.011,101252,-0.62,0.43,0.54,9.23,10077
17:55:39.022,101262,-0.69,0.46,0.56,10.02,10078
17:55:39.039,101272,-0.77,0.36,0.78,11.61,10079
17:55:39.041,101282,-0.78,0.43,0.53,10.36,10080
17:55:39.051,101292,-0.77,0.46,0.48,10.19,10081
17:55:39.065,101302,-0.75,0.51,0.43,10.07,10082
17:55:39.075,101312,-0.73,0.54,0.35,9.74,10083
17:55:39.081,101322,-0.73,0.58,0.32,9.85,10084
17:55:39.095,101332,-0.86,0.52,0.27,10.43,10085
17:55:39.100,101342,-0.99,0.42,0.25,11.06,10086
17:55:39.110,101352,-1.02,0.36,0.18,10.96,10087
17:55:39.124,101362,-0.91,0.28,-0.02,9.56,10088
17:55:39.134,101372,-0.66,0.26,-0.22,7.42,10089
17:55:39.142,101382,-0.55,0.37,-0.54,8.56,10090
17:55:39.156,101392,-0.32,0.51,-0.85,10.43,10091
17:55:39.161,101402,-0.48,0.45,-0.70,9.56,10092
17:55:39.170,101412,-0.70,0.32,-0.23,8.03,10093
17:55:39.183,101422,-0.82,0.21,0.13,8.59,10094
17:55:39.197,101432,-0.78,0.20,0.36,8.81,10095
17:55:39.201,101442,-0.70,0.29,0.48,8.95,10096
17:55:39.213,101452,-1.28,1.04,0.36,16.88,10097
17:55:39.221,101462,-1.92,2.00,-0.20,27.78,10098
17:55:39.233,101472,-1.38,0.94,-0.16,16.80,10099
17:55:39.243,101482,-0.81,0.81,-0.04,11.44,10100
17:55:39.257,101492,-1.16,0.76,-0.09,13.89,10101
17:55:39.260,101502,-1.34,0.16,0.17,13.60,10102
17:55:39.300,101512,-1.31,0.07,0.51,14.04,10103
17:55:39.302,101522,-0.96,0.37,0.78,12.92,10104
17:55:39.303,101532,-0.71,0.96,0.57,13.25,10105
17:55:39.303,101542,-0.63,1.20,0.39,14.05,10106
17:55:39.341,101552,-0.69,0.78,-0.02,10.42,10107
17:55:39.343,101562,-0.91,0.15,-0.00,9.20,10108
17:55:39.343,101572,-1.16,-0.29,0.06,11.97,10109
17:55:39.344,101582,-1.28,-0.37,0.19,13.43,10110
17:55:39.373,101592,-1.22,-0.02,0.06,12.25,10111
17:55:39.374,101602,-1.03,0.45,0.07,11.26,10112
17:55:39.375,101612,-0.83,0.65,0.02,10.55,10113
17:55:39.418,101622,-0.81,0.65,-0.03,10.36,10114
17:55:39.418,101632,-0.97,0.46,-0.02,10.70,10115
17:55:39.418,101642,-1.06,0.32,-0.02,11.12,10116
17:55:39.418,101652,-1.07,0.27,-0.06,11.01,10117
17:55:39.454,101662,-1.01,0.32,-0.11,10.63,10118
17:55:39.538,101672,-0.98,0.41,-0.15,10.70,10119
17:55:39.551,101682,-0.97,0.44,-0.18,10.82,10120
17:55:39.563,101692,-0.93,0.46,-0.21,10.57,10121
17:55:39.566,101702,-0.95,0.44,-0.21,10.68,10122
17:55:39.568,101712,-1.00,0.36,-0.20,10.76,10123
17:55:39.568,101722,-1.01,0.32,-0.19,10.75,10124
17:55:39.570,101732,-0.99,0.35,-0.14,10.60,10125
17:55:39.572,101742,-0.96,0.40,-0.10,10.48,10126
17:55:39.572,101752,-0.92,0.52,-0.01,10.60,10127
17:55:39.572,101762,-0.83,0.64,0.03,10.52,10128
17:55:39.572,101772,-0.85,0.61,0.05,10.44,10129
17:55:39.572,101782,-0.90,0.48,0.06,10.23,10130
17:55:39.572,101792,-0.94,0.42,0.06,10.34,10131
17:55:39.572,101802,-0.96,0.39,0.07,10.40,10132
17:55:39.572,101812,-0.95,0.40,0.11,10.34,10133
17:55:39.580,101822,-0.96,0.42,0.13,10.56,10134
17:55:39.594,101832,-0.91,0.45,0.15,10.27,10135
17:55:39.605,101842,-0.93,0.47,0.21,10.65,10136
17:55:39.610,101852,-0.94,0.44,0.21,10.62,10137
17:55:39.627,101862,-0.97,0.43,0.20,10.80,10138
17:55:39.631,101872,-0.96,0.46,0.17,10.77,10139
17:55:39.640,101882,-0.94,0.50,0.13,10.74,10140
17:55:39.651,101892,-0.98,0.50,0.11,11.05,10141
17:55:39.663,101902,-1.03,0.50,0.10,11.46,10142
17:55:39.706,101912,-1.06,0.46,0.08,11.58,10143
17:55:39.706,101922,-1.04,0.47,0.04,11.44,10144
17:55:39.709,101932,-1.03,0.49,0.00,11.41,10145
17:55:39.709,101942,-1.03,0.54,-0.03,11.60,10146
17:55:39.732,101952,-1.05,0.53,-0.08,11.77,10147
17:55:39.747,101962,-1.07,0.52,-0.13,11.94,10148
17:55:39.747,101972,-1.06,0.48,-0.17,11.78,10149
17:55:39.747,101982,-1.07,0.44,-0.20,11.72,10150
17:55:39.751,101992,-1.07,0.44,-0.22,11.75,10151
17:55:39.766,102002,-1.04,0.47,-0.24,11.62,10152
17:55:39.771,102012,-0.99,0.50,-0.24,11.36,10153
17:55:39.780,102022,-0.98,0.49,-0.27,11.26,10154
17:55:39.791,102032,-0.96,0.47,-0.29,11.04,10155
17:55:39.801,102042,-1.00,0.45,-0.39,11.63,10156
17:55:39.818,102052,-1.07,0.46,-0.39,12.25,10157
17:55:39.822,102062,-1.15,0.50,-0.40,13.16,10158
17:55:39.831,102072,-1.16,0.60,-0.35,13.56,10159
17:55:39.844,102082,-1.17,0.67,-0.39,14.02,10160
17:55:39.851,102092,-1.19,0.68,-0.38,14.20,10161
17:55:39.863,102102,-1.22,0.69,-0.32,14.36,10162
17:55:39.872,102112,-1.30,0.77,-0.33,15.45,10163
17:55:39.889,102122,-1.29,0.91,-0.68,17.20,10164
17:55:39.898,102132,-1.25,0.92,-0.61,16.68,10165
17:55:39.903,102142,-1.19,0.79,-0.29,14.58,10166
17:55:39.912,102152,-1.19,0.61,-0.09,13.40,10167
17:55:39.930,102162,-1.28,0.37,0.27,13.63,10168
17:55:39.930,102172,-1.28,0.29,0.62,14.48,10169
17:55:39.948,102182,-1.22,0.22,1.00,15.92,10170
17:55:39.950,102192,-1.33,0.25,0.93,16.46,10171
17:55:39.960,102202,-1.45,0.20,1.14,18.52,10172
17:55:39.972,102212,-1.47,0.16,1.32,19.77,10173
17:55:39.985,102222,-1.10,0.27,1.04,15.38,10174
17:55:40.023,102232,-0.66,0.46,0.86,11.78,10175
17:55:40.024,102242,-0.42,0.54,0.77,10.29,10176
17:55:40.025,102252,-0.50,0.43,0.78,10.23,10177
17:55:40.027,102262,-0.44,0.32,0.61,8.16,10178
17:55:40.064,102272,-0.44,0.31,0.70,8.82,10179
17:55:40.065,102282,-0.39,0.25,0.74,8.69,10180
17:55:40.067,102292,-0.38,0.34,0.76,9.18,10181
17:55:40.068,102302,-0.31,0.37,0.71,8.54,10182
17:55:40.072,102312,-0.37,0.35,0.68,8.49,10183
17:55:40.106,102322,-0.29,0.31,0.63,7.60,10184
17:55:40.106,102332,-0.25,0.30,0.59,7.08,10185
17:55:40.108,102342,-0.29,0.26,0.59,7.07,10186
17:55:40.111,102352,-0.28,0.17,0.59,6.78,10187
17:55:40.148,102362,-0.27,0.17,0.60,6.83,10188
17:55:40.152,102372,-0.26,0.21,0.63,7.13,10189
17:55:40.152,102382,-0.24,0.28,0.81,8.93,10190
17:55:40.153,102392,-0.24,0.34,0.60,7.33,10191
17:55:40.191,102402,-0.27,0.37,0.57,7.36,10192
17:55:40.193,102412,-0.29,0.40,0.54,7.29,10193
17:55:40.193,102422,-0.32,0.39,0.52,7.23,10194
17:55:40.195,102432,-0.37,0.35,0.54,7.42,10195
17:55:40.216,102442,-0.46,0.34,0.54,7.83,10196
17:55:40.217,102452,-0.53,0.32,0.62,8.77,10197
17:55:40.221,102462,-0.58,0.32,0.61,9.05,10198
17:55:40.231,102472,-0.49,0.39,0.50,8.05,10199
17:55:40.248,102482,-0.67,0.29,0.64,9.72,10200
17:55:40.251,102492,-0.67,0.33,0.62,9.73,10201
17:55:40.263,102502,-0.71,0.36,0.61,10.08,10202
17:55:40.271,102512,-0.72,0.39,0.56,9.94,10203
17:55:40.284,102522,-0.72,0.43,0.49,9.69,10204
17:55:40.295,102532,-0.73,0.44,0.41,9.50,10205
17:55:40.302,102542,-0.76,0.47,0.28,9.37,10206
17:55:40.312,102552,-0.87,0.52,0.33,10.68,10207
17:55:40.323,102562,-0.91,0.49,0.34,10.83,10208
17:55:40.331,102572,-1.03,0.42,0.29,11.51,10209
17:55:40.348,102582,-1.06,0.27,0.22,11.11,10210
17:55:40.351,102592,-0.94,0.23,0.06,9.72,10211
17:55:40.367,102602,-0.76,0.36,-0.11,8.49,10212
17:55:40.370,102612,-0.56,0.54,-0.29,8.35,10213
17:55:40.381,102622,-0.41,0.67,-0.55,9.59,10214
17:55:40.390,102632,-0.44,0.58,-0.61,9.54,10215
17:55:40.408,102642,-0.59,0.39,-0.46,8.50,10216
17:55:40.412,102652,-0.74,0.20,-0.21,7.95,10217
17:55:40.421,102662,-0.81,0.10,0.04,8.16,10218
17:55:40.432,102672,-0.79,0.04,0.24,8.28,10219
17:55:40.442,102682,-0.85,0.10,0.35,9.23,10220
17:55:40.450,102692,-1.92,1.18,-0.08,22.61,10221
17:55:40.464,102702,-2.13,2.00,-0.26,29.26,10222
17:55:40.471,102712,-1.55,1.32,-0.43,20.81,10223
17:55:40.491,102722,-0.24,1.01,-0.37,11.03,10224
17:55:40.491,102732,-0.79,0.83,-0.38,12.09,10225
17:55:40.504,102742,-1.27,0.36,0.14,13.27,10226
17:55:40.512,102752,-1.25,0.07,0.58,13.81,10227
17:55:40.523,102762,-1.17,0.05,0.84,14.35,10228
17:55:40.539,102772,-0.83,0.63,0.52,11.63,10229
17:55:40.540,102782,-0.72,1.02,0.33,12.88,10230
17:55:40.556,102792,-0.75,0.85,-0.03,11.36,10231
17:55:40.561,102802,-0.90,0.30,-0.04,9.47,10232
17:55:40.571,102812,-1.01,-0.16,-0.04,10.18,10233
17:55:40.581,102822,-1.13,-0.12,0.03,11.37,10234
17:55:40.594,102832,-1.13,0.16,0.03,11.37,10235
17:55:40.602,102842,-0.98,0.53,-0.02,11.14,10236
17:55:40.611,102852,-0.86,0.65,-0.09,10.81,10237
17:55:40.621,102862,-0.87,0.49,-0.09,10.05,10238
17:55:40.639,102872,-1.00,0.36,-0.02,10.67,10239
17:55:40.664,102882,-1.05,0.32,-0.00,11.01,10240
17:55:40.666,102892,-1.02,0.31,-0.03,10.66,10241
17:55:40.666,102902,-1.01,0.32,-0.04,10.57,10242
17:55:40.676,102912,-0.99,0.38,-0.06,10.61,10243
17:55:40.681,102922,-0.96,0.45,-0.09,10.66,10244
17:55:40.690,102932,-0.96,0.44,-0.12,10.63,10245
17:55:40.701,102942,-1.00,0.39,-0.10,10.75,10246
17:55:40.711,102952,-1.01,0.37,-0.06,10.80,10247
17:55:40.726,102962,-0.96,0.35,-0.06,10.25,10248
17:55:40.730,102972,-0.96,0.34,-0.05,10.22,10249
17:55:40.742,102982,-0.93,0.40,-0.04,10.09,10250
17:55:40.796,102992,-0.94,0.43,-0.03,10.30,10251
17:55:40.797,103002,-0.93,0.48,0.01,10.51,10252
17:55:40.799,103012,-0.94,0.47,0.02,10.50,10253
17:55:40.799,103022,-0.95,0.44,0.04,10.42,10254
17:55:40.800,103032,-0.94,0.40,0.06,10.28,10255
17:55:40.803,103042,-0.96,0.38,0.10,10.41,10256
17:55:40.838,103052,-0.96,0.41,0.12,10.45,10257
17:55:40.841,103062,-0.95,0.43,0.15,10.58,10258
17:55:40.881,103072,-0.94,0.46,0.18,10.59,10259
17:55:40.881,103082,-0.94,0.49,0.17,10.73,10260
17:55:40.882,103092,-0.99,0.45,0.14,10.96,10261
17:55:40.921,103102,-0.99,0.44,0.13,10.95,10262
17:55:40.924,103112,-0.99,0.43,0.09,10.78,10263
17:55:40.970,103122,-1.01,0.44,0.06,10.97,10264
17:55:40.971,103132,-1.03,0.48,0.05,11.34,10265
17:55:40.987,103142,-1.04,0.52,0.03,11.64,10266
17:55:40.987,103152,-1.05,0.51,0.02,11.73,10267
17:55:40.987,103162,-1.06,0.50,0.02,11.70,10268
17:55:40.987,103172,-1.05,0.49,-0.01,11.55,10269
17:55:40.987,103182,-1.06,0.46,-0.06,11.55,10270
17:55:40.989,103192,-1.07,0.43,-0.07,11.54,10271
17:55:40.990,103202,-1.08,0.43,-0.12,11.66,10272
17:55:40.993,103212,-1.10,0.42,-0.15,11.90,10273
17:55:40.995,103222,-1.07,0.47,-0.19,11.81,10274
17:55:40.995,103232,-1.02,0.47,-0.23,11.47,10275
17:55:41.000,103242,-0.98,0.49,-0.26,11.26,10276
17:55:41.016,103252,-0.96,0.51,-0.27,11.18,10277
17:55:41.022,103262,-0.95,0.51,-0.26,11.08,10278
17:55:41.036,103272,-0.99,0.52,-0.23,11.42,10279
17:55:41.053,103282,-1.07,0.55,-0.19,12.14,10280
17:55:41.053,103292,-1.09,0.66,-0.15,12.85,10281
17:55:41.063,103302,-1.08,0.70,-0.22,13.10,10282
17:55:41.073,103312,-1.14,0.62,-0.28,13.29,10283
17:55:41.083,103322,-1.22,0.63,-0.26,13.96,10284
17:55:41.093,103332,-1.26,0.76,-0.39,15.23,10285
17:55:41.100,103342,-1.32,0.85,-0.84,17.83,10286
17:55:41.111,103352,-1.37,0.82,-1.00,18.84,10287
17:55:41.121,103362,-1.31,0.72,-0.79,16.91,10288
17:55:41.134,103372,-1.33,0.53,-0.52,15.25,10289
17:55:41.141,103382,-1.46,0.30,-0.11,14.93,10290
17:55:41.151,103392,-1.49,0.29,0.49,15.99,10291
17:55:41.165,103402,-1.68,0.16,0.78,18.55,10292
17:55:41.174,103412,-1.60,0.08,1.02,19.02,10293
