y,timestamps
24.65,216095
21.38,216117
21.30,216139
18.67,216161
25.57,216183
17.03,216205
14.24,216227
13.38,216249
18.30,216271
9.98,216293
8.98,216315
11.78,216337
10.43,216359
11.21,216381
10.38,216403
10.48,216425
10.49,216447
10.71,216469
10.26,216491
10.34,216513
10.75,216535
10.45,216557
10.53,216579
10.47,216601
10.78,216623
10.53,216645
11.24,216667
11.79,216689
12.27,216711
13.29,216733
14.14,216755
16.12,216777
16.59,216799
18.13,216821
17.77,216843
19.85,216865
17.02,216887
14.07,216909
12.35,216931
11.93,216953
9.10,216975
5.39,216997
8.72,217019
7.12,217041
4.40,217063
7.72,217085
9.34,217107
9.19,217129
10.71,217151
14.79,217173
18.78,217195
21.86,217217
25.52,217239
29.01,217261
24.09,217283
20.80,217305
21.73,217327
15.04,217349
21.62,217371
20.50,217393
14.25,217415
16.39,217437
18.56,217459
13.40,217481
8.35,217503
12.10,217525
10.28,217547
11.11,217569
10.73,217591
10.25,217613
10.33,217635
10.98,217657
9.89,217679
10.59,217701
10.94,217722
10.76,217744
10.49,217766
10.57,217787
10.71,217809
10.37,217831
11.36,217852
11.92,217874
13.34,217896
13.65,217917
13.80,217939
17.01,217961
19.19,217982
18.90,218004
19.58,218026
19.46,218047
16.62,218069
13.63,218091
10.96,218112
8.39,218134
9.03,218156
5.20,218178
7.78,218200
7.76,218222
6.28,218244
6.31,218266
7.16,218288
12.36,218310
15.71,218332
15.25,218354
22.43,218376
23.07,218398
30.08,218420
29.31,218442
21.62,218464
20.74,218486
21.91,218508
21.84,218530
20.11,218552
17.24,218574
17.26,218596
11.78,218618
10.50,218640
10.45,218662
10.99,218684
10.45,218706
10.74,218728
10.96,218750
10.52,218772
10.99,218794
11.13,218816
10.64,218838
10.62,218860
11.25,218882
10.76,218904
10.76,218926
10.42,218948
10.93,218970
11.06,218992
11.20,219014
11.17,219036
10.96,219058
11.72,219080
12.08,219102
12.47,219124
13.15,219146
13.68,219168
15.98,219190
16.55,219212
16.85,219234
17.45,219256
19.12,219278
14.20,219300
10.88,219322
14.59,219344
8.36,219366
8.75,219388
8.95,219410
6.42,219432
7.00,219454
7.40,219476
8.60,219498
9.57,219520
9.70,219542
11.57,219564
13.54,219586
13.50,219608
13.63,219630
16.10,219652
21.02,219674
22.10,219696
19.16,219718
17.41,219740
16.93,219762
16.07,219784
18.95,219806
16.15,219828
25.85,219850
16.51,219872
12.24,219894
10.64,219916
11.05,219938
13.65,219960
11.29,219982
10.70,220004
10.50,220026
10.60,220048
10.43,220070
10.13,220092
10.07,220114
10.24,220136
10.55,220158
10.62,220180
10.49,220202
10.42,220224
10.28,220246
10.74,220268
11.00,220290
11.44,220312
11.06,220334
12.11,220356
13.21,220378
12.60,220400
14.16,220422
15.00,220444
18.86,220466
17.71,220488
19.20,220510
18.55,220532
17.24,220554
12.07,220576
12.77,220598
11.66,220620
9.72,220642
6.70,220664
7.47,220686
5.82,220708
8.68,220730
11.75,220752
11.89,220774
13.28,220796
17.21,220818
21.93,220840
23.46,220862
24.55,220884
23.28,220906
21.00,220928
20.33,220950
21.44,220972
19.10,220994
17.88,221016
26.14,221038
9.90,221060
10.54,221082
15.98,221104
14.35,221126
8.70,221148
10.59,221170
10.65,221192
10.53,221214
10.89,221236
10.15,221258
10.61,221280
10.74,221302
10.26,221324
10.75,221346
10.47,221368
10.69,221390
10.44,221412
10.96,221434
11.19,221456
11.47,221478
11.66,221500
12.51,221522
12.78,221544
14.73,221566
16.39,221588
18.33,221610
18.53,221632
21.30,221654
19.67,221676
15.98,221698
9.90,221720
12.92,221742
10.20,221764
6.57,221786
6.47,221808
6.15,221830
3.94,221852
7.08,221874
6.90,221896
9.98,221918
11.46,221940
13.90,221962
18.00,221984
18.74,222006
25.81,222028
29.20,222050
23.68,222072
20.84,222094
21.70,222116
14.62,222138
15.57,222160
26.06,222182
12.39,222204
12.85,222226
14.48,222248
17.04,222270
9.32,222292
10.41,222314
10.99,222336
10.32,222358
10.15,222380
10.73,222402
10.11,222424
10.54,222446
10.51,222468
10.61,222490
10.93,222512
10.69,222534
10.51,222556
10.96,222578
10.81,222600
11.25,222622
11.91,222644
12.64,222666
12.66,222688
14.65,222710
15.37,222732
18.06,222754
19.74,222776
18.67,222798
18.92,222820
17.13,222842
13.33,222864
11.23,222886
9.83,222908
9.09,222930
4.59,222952
8.43,222974
8.00,222996
4.80,223018
6.29,223040
10.04,223062
11.57,223084
12.97,223106
15.55,223128
21.37,223150
23.24,223172
27.79,223194
28.33,223216
21.24,223238
20.97,223260
20.96,223282
26.53,223304
17.08,223326
11.43,223348
10.65,223370
17.90,223392
9.73,223414
9.56,223436
10.90,223458
10.46,223480
10.39,223502
12.50,223524
9.91,223546
10.22,223568
11.46,223590
10.63,223612
10.76,223634
10.84,223656
10.52,223678
10.69,223700
11.29,223722
10.67,223744
10.79,223766
