y,timestamps
15.54,476585
15.94,476607
13.13,476629
15.41,476651
13.96,476673
9.44,476695
7.05,476717
7.00,476739
9.91,476761
21.38,476783
13.34,476805
15.52,476827
11.12,476849
8.50,476871
12.67,476893
10.24,476915
14.60,476937
10.72,476959
9.76,476981
11.99,477003
13.71,477025
12.13,477047
11.73,477069
12.28,477091
11.79,477113
10.97,477135
10.61,477157
10.73,477179
10.43,477201
10.66,477223
11.14,477245
10.25,477267
11.18,477289
11.17,477311
10.56,477333
10.80,477355
10.74,477377
11.59,477399
11.45,477421
11.00,477443
13.68,477465
18.18,477487
17.89,477509
18.13,477531
13.34,477553
17.57,477575
21.35,477597
15.32,477619
12.36,477641
12.00,477663
10.76,477685
9.50,477707
9.91,477729
9.99,477751
9.88,477773
10.95,477795
10.19,477817
9.58,477839
12.29,477861
12.92,477883
14.63,477905
14.51,477927
15.06,477949
15.62,477971
13.94,477993
12.32,478015
10.73,478037
6.05,478059
5.36,478081
9.32,478103
10.50,478125
15.58,478147
21.53,478169
10.61,478191
11.14,478213
7.72,478235
12.00,478257
10.85,478279
13.13,478301
13.69,478323
11.13,478344
12.21,478366
11.98,478388
12.97,478410
12.29,478432
11.42,478454
11.34,478476
11.13,478498
10.63,478520
10.62,478542
10.47,478564
10.36,478586
10.24,478608
10.08,478630
10.73,478652
10.40,478674
9.96,478696
10.27,478718
10.15,478740
10.59,478762
10.43,478784
12.22,478806
14.06,478828
17.15,478850
17.05,478872
18.33,478894
16.36,478916
14.00,478938
16.01,478960
13.38,478982
11.29,479004
12.25,479026
12.09,479048
12.03,479070
10.67,479092
9.49,479114
10.31,479136
11.15,479158
12.55,479180
12.51,479202
12.96,479224
13.47,479246
13.78,479268
13.51,479290
13.14,479312
13.80,479334
9.71,479356
7.95,479378
6.37,479400
6.94,479422
9.47,479444
10.81,479466
15.81,479488
14.13,479510
11.61,479532
19.49,479554
11.73,479576
8.72,479598
10.99,479620
12.51,479642
11.27,479664
11.22,479686
11.11,479708
12.66,479730
13.13,479752
12.27,479774
11.63,479796
11.16,479818
11.35,479840
10.91,479862
10.76,479884
10.78,479906
10.67,479928
10.48,479950
10.95,479972
11.23,479994
11.27,480016
11.76,480038
12.13,480060
11.64,480082
11.35,480104
11.13,480126
10.68,480148
11.19,480170
15.48,480192
16.95,480214
18.08,480236
17.24,480258
13.56,480280
17.20,480302
20.78,480324
14.44,480346
12.90,480368
10.16,480390
9.76,480412
12.20,480434
12.98,480456
11.79,480478
10.49,480500
9.73,480522
10.16,480544
11.24,480566
12.84,480588
14.41,480610
13.69,480632
16.17,480654
17.98,480676
16.34,480698
10.01,480720
6.73,480742
2.36,480764
9.96,480786
11.20,480808
22.66,480830
16.27,480852
5.39,480874
17.79,480896
10.05,480918
11.31,480940
11.04,480962
13.67,480984
11.66,481006
10.58,481028
12.12,481050
11.86,481072
11.22,481094
10.89,481116
10.83,481138
11.59,481160
11.42,481182
11.25,481204
11.11,481226
11.19,481248
10.64,481270
10.79,481292
10.31,481314
10.82,481336
10.92,481358
10.84,481380
11.26,481402
11.31,481424
11.65,481446
12.22,481468
14.62,481490
17.90,481512
18.24,481534
19.98,481556
14.88,481578
13.88,481600
20.70,481622
14.12,481644
13.80,481666
9.27,481688
9.63,481710
10.83,481731
11.01,481753
9.76,481775
9.68,481796
10.60,481818
11.64,481840
13.14,481861
12.91,481883
14.23,481905
14.17,481926
13.04,481948
14.60,481970
12.88,481991
9.79,482013
10.76,482035
10.40,482056
8.94,482078
8.06,482100
8.17,482122
9.46,482144
20.48,482166
21.35,482188
14.52,482210
12.48,482232
10.04,482254
9.91,482276
10.15,482298
11.98,482320
11.39,482341
10.73,482363
11.63,482385
11.97,482407
12.07,482429
11.35,482451
11.78,482473
11.45,482495
11.20,482517
10.52,482539
10.51,482561
10.73,482583
10.62,482605
10.59,482627
10.09,482649
10.50,482671
10.15,482693
10.50,482715
10.41,482737
13.26,482759
17.24,482781
14.35,482803
13.86,482825
17.23,482847
17.88,482869
14.62,482891
15.38,482913
11.57,482935
12.54,482957
12.49,482979
11.07,483001
9.85,483023
10.81,483045
10.23,483067
10.15,483089
11.95,483111
12.11,483133
11.78,483155
12.84,483177
14.02,483199
14.15,483221
12.80,483243
11.93,483265
13.10,483287
11.38,483309
8.00,483331
5.01,483353
7.18,483375
11.17,483397
24.02,483419
17.25,483441
7.60,483463
15.42,483485
7.90,483507
11.10,483529
8.97,483551
10.33,483573
12.21,483595
10.85,483617
10.67,483639
10.93,483661
10.63,483683
10.04,483705
9.87,483727
10.15,483749
10.55,483771
10.55,483793
10.82,483815
10.99,483837
11.15,483859
11.20,483881
11.43,483903
11.61,483925
11.28,483947
10.85,483969
10.79,483991
10.90,484013
11.39,484035
11.44,484057
11.79,484079
11.84,484101
13.35,484123
14.09,484145
14.87,484167
17.31,484189
17.27,484211
14.01,484233
14.04,484255
19.83,484277
14.23,484299
11.91,484321
11.62,484343
10.22,484365
10.99,484387
11.71,484409
10.74,484431
9.87,484453
9.81,484475
11.34,484497
13.43,484519
14.25,484541
13.66,484563
13.72,484585
14.44,484607
14.48,484629
15.92,484651
11.29,484673
4.72,484695
2.56,484717
10.60,484739
13.18,484761
13.81,484783
21.76,484805
13.21,484827
8.72,484849
15.14,484871
9.50,484893
7.93,484915
10.12,484937
13.07,484959
10.69,484981
10.77,485003
11.07,485025
10.33,485047
10.45,485069
10.28,485091
10.07,485113
10.87,485135
11.46,485157
11.62,485179
11.66,485201
11.46,485223
11.61,485245
11.17,485267
11.09,485289
10.63,485311
10.50,485333
10.47,485355
10.28,485377
11.35,485399
11.83,485421
14.07,485443
14.73,485465
15.57,485487
16.73,485509
17.49,485531
16.48,485553
13.60,485575
13.97,485597
16.93,485619
14.29,485641
13.49,485663
11.22,485685
10.59,485707
11.98,485729
11.36,485751
10.69,485773
9.31,485795
10.36,485817
11.46,485839
13.10,485861
14.56,485883
13.09,485905
12.55,485927
14.75,485949
14.28,485971
12.99,485993
9.93,486015
4.90,486037
6.47,486059
8.60,486081
15.41,486103
20.18,486125
8.65,486147
16.34,486169
12.73,486191
12.18,486213
8.64,486235
13.89,486257
12.98,486279
10.32,486301
11.71,486323
12.40,486345
12.33,486367
12.19,486389
11.58,486411
11.49,486433
10.94,486455
11.15,486477
10.92,486499
10.79,486521
10.88,486543
11.18,486565
11.18,486587
10.69,486609
10.28,486631
10.57,486653
10.51,486675
10.68,486697
11.55,486719
11.67,486741
11.84,486763
12.95,486785
16.17,486807
15.05,486829
17.51,486851
17.60,486873
14.83,486895
13.69,486917
18.56,486939
17.89,486960
12.51,486982
12.18,487004
8.51,487026
8.44,487048
10.04,487070
10.69,487092
11.08,487114
