y,timestamps
9.48,333671
10.51,333693
10.85,333715
10.59,333737
9.69,333759
10.87,333781
11.79,333803
11.42,333825
8.25,333847
7.88,333869
8.29,333891
6.96,333913
6.74,333935
7.79,333957
8.53,333979
12.65,334001
25.45,334023
8.67,334045
9.71,334067
14.54,334089
10.18,334111
9.57,334133
11.40,334155
12.94,334177
10.91,334199
10.74,334221
11.79,334243
10.99,334265
10.79,334287
10.78,334309
10.96,334331
10.73,334353
10.44,334375
10.41,334397
10.61,334419
10.62,334441
10.55,334463
10.55,334485
10.76,334507
10.53,334529
10.60,334551
10.44,334573
10.59,334595
10.40,334617
10.44,334639
10.49,334661
10.40,334683
10.35,334705
10.98,334727
11.82,334749
12.99,334771
13.64,334793
13.48,334815
15.36,334837
17.80,334859
18.73,334881
12.75,334903
13.32,334925
15.71,334947
9.20,334968
9.28,334990
8.74,335012
9.40,335033
7.47,335055
7.75,335077
8.55,335099
8.46,335121
9.95,335143
10.25,335165
11.26,335187
11.40,335209
13.15,335231
12.83,335253
11.18,335275
13.62,335297
11.47,335318
8.71,335340
8.50,335362
9.43,335384
9.71,335406
7.25,335428
7.21,335450
8.29,335472
8.91,335494
10.96,335516
24.80,335538
12.89,335560
15.01,335582
16.35,335604
9.29,335626
10.81,335648
14.92,335670
11.80,335692
10.10,335714
12.71,335736
11.57,335758
10.65,335780
10.39,335802
11.78,335824
10.79,335846
10.61,335868
10.51,335890
10.36,335912
10.45,335934
10.49,335956
10.63,335978
10.70,336000
10.62,336022
10.48,336044
10.30,336066
10.28,336088
10.31,336110
10.35,336132
10.14,336154
10.14,336176
10.34,336198
10.76,336220
11.54,336242
12.68,336264
14.40,336286
15.45,336308
15.87,336330
16.07,336352
14.66,336374
11.90,336396
18.42,336418
11.08,336440
10.06,336462
8.53,336484
8.66,336506
7.97,336528
8.07,336550
9.21,336572
8.71,336594
10.03,336616
9.86,336638
10.66,336660
11.76,336682
12.18,336704
11.58,336726
11.03,336748
11.96,336770
11.05,336792
9.55,336814
9.43,336836
9.43,336858
8.77,336880
8.46,336902
7.56,336924
8.20,336946
8.16,336968
8.25,336990
9.81,337012
23.55,337034
12.56,337056
8.77,337078
13.89,337100
8.64,337122
10.77,337144
15.50,337166
9.96,337188
12.19,337210
12.34,337232
11.43,337254
10.38,337276
10.74,337298
11.32,337320
11.14,337342
10.48,337364
10.63,337386
10.51,337408
10.25,337430
10.51,337452
10.60,337474
10.54,337496
10.22,337518
10.40,337540
10.28,337562
10.35,337584
10.30,337606
10.60,337628
10.59,337650
10.35,337672
10.52,337694
12.09,337716
14.49,337738
15.04,337760
15.09,337782
14.84,337804
16.15,337826
14.79,337848
13.29,337870
11.70,337892
10.13,337914
7.53,337936
6.96,337958
6.94,337980
7.93,338002
8.72,338024
8.40,338046
9.31,338068
10.07,338090
10.71,338112
11.46,338134
12.01,338156
11.59,338178
11.22,338200
10.42,338222
11.47,338244
11.21,338266
10.17,338288
9.13,338310
9.30,338332
9.57,338354
8.00,338376
7.30,338398
6.60,338420
6.97,338442
9.73,338464
23.62,338486
11.40,338508
9.11,338530
13.47,338552
8.65,338574
12.00,338596
15.51,338618
11.53,338640
12.94,338662
11.38,338684
12.31,338706
10.24,338728
11.16,338750
11.61,338772
10.58,338794
10.11,338816
10.42,338838
10.57,338860
10.27,338882
10.49,338904
10.70,338926
10.58,338948
10.46,338970
10.38,338992
10.34,339014
10.35,339036
10.31,339058
10.30,339080
10.75,339102
11.73,339124
12.91,339146
14.68,339168
15.18,339190
15.61,339212
15.63,339234
16.56,339256
13.33,339278
15.09,339300
11.19,339322
10.47,339344
8.39,339366
7.48,339388
6.59,339410
7.19,339432
7.43,339454
6.92,339476
8.73,339498
9.62,339520
10.67,339542
11.47,339564
12.10,339586
11.96,339608
10.25,339630
12.61,339652
11.67,339674
9.13,339696
8.02,339718
6.66,339740
6.67,339762
6.70,339784
7.03,339806
9.85,339828
23.66,339850
18.36,339872
8.48,339894
13.04,339916
10.11,339938
10.78,339960
13.12,339982
10.13,340004
11.56,340026
11.76,340048
11.35,340070
10.49,340092
11.03,340114
11.15,340136
10.51,340158
10.46,340180
10.44,340202
10.33,340224
10.33,340246
10.28,340268
10.48,340290
10.40,340312
10.32,340334
10.24,340356
10.17,340378
10.26,340400
10.56,340422
10.49,340444
11.02,340466
11.46,340488
12.31,340510
13.36,340532
13.20,340554
14.38,340576
15.55,340598
16.09,340620
14.67,340642
12.42,340664
14.06,340686
11.80,340708
10.50,340730
8.84,340752
7.70,340774
6.93,340796
7.54,340818
8.22,340840
7.66,340862
8.83,340884
10.00,340906
11.45,340928
12.47,340950
12.10,340972
10.73,340994
10.79,341015
12.29,341037
10.42,341059
8.78,341081
8.36,341103
7.89,341125
6.58,341147
7.01,341169
7.82,341191
9.43,341213
22.82,341235
16.80,341257
9.01,341279
14.09,341301
10.84,341323
10.89,341345
12.33,341367
11.71,341389
10.02,341411
12.85,341433
10.82,341455
10.83,341477
10.85,341499
11.05,341521
10.89,341543
10.72,341565
10.41,341587
10.39,341609
10.43,341631
10.63,341653
10.48,341675
10.59,341697
10.48,341719
10.45,341741
10.50,341763
10.39,341785
9.86,341807
10.47,341829
10.48,341851
10.11,341873
10.97,341895
11.88,341917
13.10,341939
13.60,341961
13.59,341983
15.71,342005
15.19,342027
15.27,342049
12.42,342071
15.40,342093
11.76,342115
9.87,342137
7.33,342159
7.72,342181
8.04,342203
8.57,342225
8.93,342247
8.34,342269
9.47,342291
