time,timestamps,ax,ay,az,mag
18:24:50.406,47796,-0.89,-0.21,-0.13,0.93
18:24:50.421,47810,-0.84,-0.20,0.00,0.86
18:24:50.438,47824,-0.73,-0.29,-0.03,0.79
18:24:50.446,47838,-0.60,-0.64,-0.06,0.88
18:24:50.462,47852,-1.57,-1.08,-0.33,1.93
18:24:50.480,47866,-1.87,-1.20,-0.33,2.24
18:24:50.490,47880,-0.96,-0.65,0.27,1.19
18:24:50.509,47894,-1.02,-0.18,0.19,1.06
18:24:50.518,47908,-0.86,-0.37,0.26,0.97
18:24:50.530,47922,-0.58,-0.90,0.17,1.09
18:24:50.544,47936,-0.39,-1.46,0.17,1.52
18:24:50.561,47950,-0.47,-1.28,-0.31,1.40
18:24:50.575,47964,-0.74,-0.65,-0.01,0.98
18:24:50.588,47978,-0.80,-0.58,0.01,0.99
18:24:50.600,47992,-0.63,-0.97,-0.32,1.20
18:24:50.616,48006,-0.48,-1.10,-0.48,1.29
18:24:50.629,48020,-0.64,-0.91,-0.49,1.21
18:24:50.669,48034,-0.84,-0.67,-0.19,1.09
18:24:50.670,48048,-0.87,-0.60,-0.13,1.07
18:24:50.672,48062,-0.80,-0.67,-0.18,1.06
18:24:50.683,48076,-0.67,-0.87,-0.28,1.13
18:24:50.701,48090,-0.58,-1.01,-0.34,1.21
18:24:50.712,48104,-0.65,-0.94,-0.27,1.17
18:24:50.732,48118,-0.76,-0.79,-0.10,1.10
18:24:50.782,48132,-0.78,-0.73,0.01,1.06
18:24:50.784,48146,-0.73,-0.94,-0.22,1.21
18:24:50.784,48160,-0.82,-0.62,-0.04,1.03
18:24:50.786,48174,-0.68,-0.85,-0.13,1.10
18:24:50.823,48188,-0.73,-0.80,-0.21,1.10
18:24:50.824,48202,-0.72,-0.76,-0.19,1.06
18:24:50.826,48216,-0.75,-0.78,-0.19,1.10
18:24:50.864,48230,-0.79,-0.74,-0.17,1.09
18:24:50.866,48244,-0.82,-0.70,-0.18,1.10
18:24:50.867,48258,-0.80,-0.70,-0.20,1.08
18:24:50.906,48272,-0.78,-0.71,-0.19,1.08
18:24:50.907,48286,-0.77,-0.73,-0.22,1.08
18:24:50.908,48300,-0.76,-0.78,-0.28,1.12
18:24:50.947,48314,-0.81,-0.71,-0.22,1.10
18:24:50.948,48328,-0.80,-0.69,-0.21,1.07
18:24:50.950,48342,-0.78,-0.70,-0.21,1.07
18:24:50.973,48356,-0.79,-0.71,-0.20,1.07
18:24:50.978,48370,-0.78,-0.71,-0.17,1.07
18:24:50.996,48384,-0.77,-0.73,-0.18,1.08
18:24:51.007,48398,-0.74,-0.75,-0.16,1.07
18:24:51.024,48412,-0.69,-0.81,-0.17,1.08
18:24:51.039,48426,-0.63,-0.92,-0.14,1.12
18:24:51.050,48440,-0.68,-0.82,-0.06,1.07
18:24:51.063,48454,-0.75,-0.71,-0.02,1.03
18:24:51.080,48468,-0.71,-0.80,-0.09,1.08
18:24:51.090,48482,-0.67,-0.82,-0.17,1.08
18:24:51.105,48496,-0.67,-0.80,-0.17,1.06
18:24:51.123,48510,-0.72,-0.80,-0.19,1.10
18:24:51.132,48524,-0.76,-0.76,-0.17,1.09
18:24:51.146,48538,-0.79,-0.70,-0.13,1.06
18:24:51.160,48552,-0.83,-0.65,-0.12,1.06
18:24:51.176,48566,-0.82,-0.65,-0.14,1.06
18:24:51.193,48580,-0.79,-0.73,-0.22,1.09
18:24:51.202,48594,-0.76,-0.74,-0.20,1.07
18:24:51.221,48608,-0.77,-0.76,-0.17,1.10
18:24:51.230,48622,-0.77,-0.74,-0.14,1.07
18:24:51.244,48636,-0.77,-0.74,-0.15,1.08
18:24:51.260,48650,-0.76,-0.74,-0.17,1.07
18:24:51.278,48664,-0.76,-0.74,-0.17,1.07
18:24:51.286,48678,-0.77,-0.73,-0.16,1.07
18:24:51.306,48692,-0.75,-0.74,-0.17,1.07
18:24:51.315,48706,-0.73,-0.76,-0.16,1.07
18:24:51.335,48720,-0.73,-0.76,-0.15,1.07
18:24:51.344,48734,-0.73,-0.77,-0.14,1.07
18:24:51.359,48748,-0.73,-0.76,-0.13,1.06
18:24:51.375,48762,-0.74,-0.76,-0.12,1.06
18:24:51.385,48776,-0.73,-0.76,-0.13,1.06
18:24:51.404,48790,-0.73,-0.76,-0.14,1.07
18:24:51.412,48804,-0.72,-0.77,-0.15,1.07
18:24:51.426,48818,-0.74,-0.77,-0.14,1.07
18:24:51.440,48832,-0.73,-0.77,-0.12,1.07
18:24:51.480,48846,-0.73,-0.76,-0.13,1.07
18:24:51.482,48860,-0.73,-0.77,-0.13,1.07
18:24:51.483,48874,-0.73,-0.77,-0.14,1.07
