time,timestamps,ax,ay,az,mag
18:34:38.195,31503,-1.05,-0.39,-0.04,1.12
18:34:38.195,31509,-1.08,-0.34,-0.01,1.13
18:34:38.197,31515,-1.10,-0.32,-0.01,1.14
18:34:38.197,31521,-1.12,-0.34,-0.04,1.17
18:34:38.200,31527,-1.13,-0.36,-0.06,1.19
18:34:38.206,31533,-1.13,-0.38,-0.07,1.19
18:34:38.215,31539,-1.12,-0.37,-0.07,1.18
18:34:38.219,31545,-1.11,-0.37,-0.06,1.18
18:34:38.225,31551,-1.10,-0.37,-0.07,1.16
18:34:38.231,31557,-1.08,-0.38,-0.07,1.15
18:34:38.235,31563,-1.07,-0.41,-0.09,1.15
18:34:38.246,31569,-1.05,-0.43,-0.09,1.14
18:34:38.249,31575,-1.04,-0.42,-0.07,1.13
18:34:38.257,31581,-1.05,-0.42,-0.07,1.13
18:34:38.260,31587,-1.04,-0.39,-0.07,1.12
18:34:38.267,31593,-1.04,-0.36,-0.07,1.10
18:34:38.273,31599,-1.04,-0.33,-0.07,1.09
18:34:38.282,31605,-1.02,-0.29,-0.08,1.07
18:34:38.284,31611,-1.03,-0.27,-0.06,1.06
18:34:38.294,31617,-1.02,-0.27,-0.07,1.05
18:34:38.299,31623,-1.01,-0.26,-0.08,1.04
18:34:38.304,31629,-0.99,-0.25,-0.08,1.02
18:34:38.311,31635,-1.00,-0.24,-0.08,1.03
18:34:38.313,31641,-1.01,-0.28,-0.10,1.06
18:34:38.323,31647,-1.10,-0.50,-0.28,1.24
18:34:38.326,31653,-1.10,-0.69,-0.22,1.32
18:34:38.332,31659,-1.22,-0.52,-0.24,1.34
18:34:38.343,31665,-1.32,-0.25,-0.20,1.36
18:34:38.346,31671,-1.38,-0.18,-0.07,1.40
18:34:38.350,31677,-1.41,-0.24,-0.09,1.43
18:34:38.356,31683,-1.47,-0.23,-0.13,1.49
18:34:38.364,31689,-1.49,-0.07,-0.39,1.55
18:34:38.368,31695,-1.60,0.03,-0.44,1.66
18:34:38.374,31701,-1.61,0.14,-0.51,1.69
18:34:38.380,31707,-1.68,0.10,-0.46,1.75
18:34:38.390,31713,-1.67,0.06,-0.41,1.72
18:34:38.393,31719,-1.62,0.09,-0.32,1.66
18:34:38.400,31725,-1.56,0.09,-0.15,1.57
18:34:38.404,31731,-1.34,-0.17,-0.19,1.36
18:34:38.410,31737,-1.29,-0.17,-0.14,1.31
18:34:38.415,31743,-1.24,-0.24,0.08,1.27
18:34:38.425,31749,-1.19,-0.33,0.27,1.26
18:34:38.428,31755,-1.02,-0.71,0.29,1.28
18:34:38.438,31761,-1.05,-0.73,0.42,1.34
18:34:38.440,31767,-1.08,-0.95,0.89,1.69
18:34:38.447,31773,-1.08,-1.12,0.81,1.75
18:34:38.452,31779,-1.19,-1.25,0.78,1.89
18:34:38.459,31785,-0.76,-1.19,0.85,1.65
18:34:38.465,31791,-1.00,-1.58,1.21,2.23
18:34:38.470,31797,-0.86,-1.77,0.52,2.03
18:34:38.475,31803,-0.61,-1.74,0.44,1.89
18:34:38.487,31809,-0.35,-1.34,0.49,1.47
18:34:38.489,31815,-0.40,-0.97,0.86,1.36
18:34:38.495,31821,-0.41,-0.73,0.77,1.14
18:34:38.500,31827,-0.51,-0.58,0.68,1.03
18:34:38.506,31833,-0.64,-0.46,0.67,1.04
18:34:38.512,31839,-0.70,-0.39,0.70,1.07
18:34:38.557,31845,-0.74,-0.35,0.76,1.11
18:34:38.558,31851,-0.72,-0.35,0.76,1.10
18:34:38.560,31857,-0.65,-0.40,0.69,1.03
18:34:38.562,31863,-0.58,-0.48,0.61,0.97
18:34:38.563,31869,-0.50,-0.53,0.52,0.90
18:34:38.563,31875,-0.43,-0.55,0.51,0.86
18:34:38.599,31881,-0.37,-0.55,0.52,0.84
18:34:38.600,31887,-0.32,-0.54,0.51,0.81
18:34:38.600,31893,-0.28,-0.53,0.51,0.79
18:34:38.600,31899,-0.25,-0.54,0.54,0.80
18:34:38.604,31905,-0.21,-0.53,0.57,0.81
18:34:38.604,31911,-0.18,-0.52,0.59,0.81
18:34:38.604,31917,-0.17,-0.51,0.56,0.78
18:34:38.604,31923,-0.17,-0.48,0.52,0.73
18:34:38.604,31929,-0.16,-0.49,0.49,0.71
18:34:38.645,31935,-0.18,-0.55,0.48,0.75
18:34:38.683,31941,-0.19,-0.60,0.48,0.80
18:34:38.683,31947,-0.21,-0.64,0.49,0.83
18:34:38.686,31953,-0.23,-0.68,0.50,0.88
18:34:38.724,31959,-0.24,-0.72,0.50,0.90
18:34:38.726,31965,-0.24,-0.74,0.52,0.93
18:34:38.726,31971,-0.27,-0.72,0.53,0.94
18:34:38.727,31977,-0.29,-0.68,0.57,0.93
18:34:38.762,31983,-0.30,-0.63,0.56,0.89
18:34:38.765,31989,-0.31,-0.59,0.57,0.87
18:34:38.765,31995,-0.31,-0.58,0.56,0.86
18:34:38.773,32001,-0.34,-0.55,0.57,0.86
18:34:38.773,32007,-0.35,-0.54,0.60,0.88
18:34:38.773,32013,-0.37,-0.52,0.60,0.88
18:34:38.773,32019,-0.42,-0.49,0.62,0.90
18:34:38.773,32025,-0.44,-0.46,0.64,0.90
18:34:38.773,32031,-0.48,-0.43,0.68,0.93
18:34:38.773,32037,-0.48,-0.42,0.71,0.95
18:34:38.773,32043,-0.50,-0.41,0.71,0.96
18:34:38.773,32049,-0.52,-0.41,0.73,0.98
18:34:38.773,32055,-0.55,-0.41,0.71,0.99
18:34:38.773,32061,-0.57,-0.42,0.68,0.98
18:34:38.773,32067,-0.60,-0.45,0.66,1.00
18:34:38.773,32073,-0.64,-0.49,0.65,1.03
18:34:38.773,32079,-0.68,-0.55,0.59,1.06
18:34:38.774,32085,-0.72,-0.59,0.54,1.08
18:34:38.774,32091,-0.75,-0.66,0.48,1.11
18:34:38.776,32097,-0.80,-0.69,0.45,1.15
18:34:38.781,32103,-0.85,-0.70,0.41,1.17
18:34:38.781,32109,-0.85,-0.67,0.41,1.16
18:34:38.788,32115,-0.84,-0.61,0.35,1.10
18:34:38.799,32121,-0.87,-0.52,0.22,1.04
18:34:38.799,32127,-0.89,-0.53,0.18,1.05
18:34:38.809,32133,-0.88,-0.40,0.09,0.97
18:34:38.814,32139,-0.87,-0.31,0.20,0.95
18:34:38.821,32145,-0.93,-0.27,0.37,1.04
18:34:38.824,32151,-0.99,-0.28,0.17,1.04
18:34:38.833,32157,-1.04,-0.32,0.15,1.09
18:34:38.836,32163,-1.04,-0.34,-0.10,1.10
18:34:38.842,32169,-0.99,-0.35,-0.16,1.07
18:34:38.852,32175,-0.88,-0.37,-0.37,1.03
18:34:38.855,32181,-0.77,-0.32,-0.41,0.93
18:34:38.862,32187,-0.69,-0.10,-0.48,0.85
18:34:38.868,32193,-0.63,-0.01,-0.50,0.80
18:34:38.879,32199,-0.61,0.10,-0.58,0.85
18:34:38.880,32205,-0.53,0.15,-0.59,0.81
18:34:38.884,32211,-0.67,0.14,-0.39,0.79
18:34:38.890,32217,-0.72,0.04,-0.39,0.82
18:34:38.896,32223,-0.64,0.10,-0.35,0.74
18:34:38.902,32229,-0.97,0.15,-0.29,1.03
18:34:38.912,32235,-0.76,0.02,-0.32,0.83
18:34:38.914,32241,-0.70,-0.06,-0.15,0.72
18:34:38.921,32247,-0.69,-0.26,-0.13,0.75
18:34:38.929,32253,-0.64,-0.31,0.00,0.71
18:34:38.932,32259,-0.62,-0.37,0.11,0.73
18:34:38.940,32265,-0.65,-0.41,0.17,0.79
18:34:38.944,32271,-0.71,-0.55,0.33,0.96
18:34:38.950,32277,-0.87,-0.59,0.36,1.11
18:34:38.956,32283,-1.62,-0.29,0.13,1.65
18:34:38.966,32289,-2.13,0.24,-0.59,2.22
18:34:38.968,32295,-2.13,0.03,-0.18,2.13
18:34:38.975,32301,-2.13,0.03,0.37,2.16
18:34:38.980,32307,-2.13,-0.32,0.04,2.15
18:34:38.990,32313,-1.13,-0.42,0.13,1.21
18:34:38.992,32319,-0.73,-0.06,0.28,0.78
18:34:39.002,32325,-0.56,0.05,0.09,0.57
18:34:39.007,32331,-0.25,-0.83,0.53,1.01
18:34:39.013,32337,-0.59,0.02,0.29,0.66
18:34:39.016,32343,-0.78,-0.05,0.40,0.88
18:34:39.022,32349,-0.92,-0.34,0.30,1.03
18:34:39.028,32355,-0.68,-1.14,0.39,1.38
18:34:39.037,32361,-0.76,-0.89,0.35,1.22
18:34:39.040,32367,-0.79,-1.12,0.40,1.43
18:34:39.046,32373,-1.11,-0.87,0.33,1.45
18:34:39.052,32379,-1.25,-0.75,0.66,1.60
18:34:39.062,32385,-1.06,-0.74,0.64,1.44
18:34:39.064,32391,-0.93,-0.60,0.41,1.18
18:34:39.072,32397,-0.99,-0.37,0.55,1.19
18:34:39.077,32403,-1.07,-0.13,0.38,1.15
18:34:39.085,32409,-0.99,-0.11,0.21,1.02
18:34:39.088,32415,-0.92,-0.08,0.17,0.94
18:34:39.095,32421,-0.89,-0.14,0.20,0.92
18:34:39.099,32427,-0.83,-0.47,0.15,0.97
18:34:39.108,32433,-0.90,-0.73,0.05,1.16
18:34:39.112,32439,-1.00,-0.98,-0.04,1.40
18:34:39.119,32445,-0.96,-1.11,-0.08,1.47
18:34:39.125,32451,-0.81,-1.20,-0.21,1.47
18:34:39.130,32457,-0.81,-1.20,-0.41,1.51
18:34:39.136,32463,-0.56,-1.11,-0.36,1.30
18:34:39.143,32469,-0.71,-0.70,0.08,1.00
18:34:39.148,32475,-1.06,-0.50,0.05,1.17
18:34:39.154,32481,-1.14,-0.35,0.12,1.19
18:34:39.159,32487,-1.02,-0.23,0.15,1.06
18:34:39.170,32493,-1.03,-0.19,0.14,1.06
18:34:39.172,32499,-1.05,-0.12,0.10,1.07
18:34:39.183,32505,-1.02,-0.19,0.05,1.04
18:34:39.183,32511,-0.98,-0.32,-0.04,1.03
18:34:39.193,32517,-0.97,-0.46,-0.05,1.07
18:34:39.195,32523,-0.96,-0.56,-0.06,1.11
18:34:39.222,32529,-0.95,-0.63,-0.07,1.15
18:34:39.223,32535,-0.95,-0.65,-0.10,1.16
18:34:39.224,32541,-0.97,-0.66,-0.14,1.18
18:34:39.226,32547,-0.93,-0.59,-0.07,1.11
18:34:39.331,32553,-0.97,-0.51,-0.05,1.10
18:34:39.331,32559,-1.01,-0.42,-0.15,1.11
18:34:39.332,32565,-0.94,-0.26,0.09,0.98
18:34:39.333,32571,-1.05,-0.23,0.06,1.07
18:34:39.337,32577,-1.00,-0.27,0.04,1.04
18:34:39.337,32583,-1.01,-0.32,-0.11,1.07
18:34:39.337,32589,-0.99,-0.35,-0.12,1.05
18:34:39.337,32595,-0.95,-0.34,-0.10,1.02
18:34:39.337,32601,-0.97,-0.35,-0.14,1.04
18:34:39.337,32607,-0.99,-0.36,-0.16,1.06
18:34:39.373,32613,-1.01,-0.35,-0.16,1.08
18:34:39.374,32619,-1.01,-0.32,-0.17,1.07
18:34:39.374,32625,-1.00,-0.32,-0.20,1.07
18:34:39.377,32631,-1.00,-0.34,-0.23,1.08
18:34:39.377,32637,-1.00,-0.37,-0.24,1.09
18:34:39.384,32643,-0.99,-0.36,-0.26,1.09
18:34:39.384,32649,-0.98,-0.34,-0.25,1.07
18:34:39.384,32655,-1.00,-0.33,-0.26,1.08
18:34:39.384,32661,-0.98,-0.33,-0.21,1.06
18:34:39.384,32667,-0.98,-0.35,-0.19,1.06
18:34:39.384,32673,-0.97,-0.36,-0.17,1.05
18:34:39.384,32679,-0.97,-0.36,-0.11,1.04
18:34:39.384,32685,-0.98,-0.38,-0.06,1.05
18:34:39.384,32691,-0.97,-0.39,-0.04,1.05
18:34:39.384,32697,-0.98,-0.38,-0.01,1.05
18:34:39.384,32703,-0.98,-0.40,0.01,1.06
18:34:39.416,32709,-0.98,-0.43,0.01,1.07
18:34:39.416,32715,-0.96,-0.45,0.03,1.07
18:34:39.418,32721,-0.95,-0.47,0.01,1.06
18:34:39.421,32727,-0.93,-0.49,0.02,1.05
18:34:39.451,32733,-0.95,-0.48,0.01,1.07
18:34:39.452,32739,-0.97,-0.47,0.01,1.08
18:34:39.452,32745,-0.98,-0.47,-0.00,1.09
18:34:39.454,32751,-1.02,-0.46,0.00,1.11
18:34:39.454,32757,-1.05,-0.42,0.01,1.13
18:34:39.455,32763,-1.07,-0.37,0.00,1.13
18:34:39.456,32769,-1.09,-0.36,-0.01,1.14
18:34:39.496,32775,-1.10,-0.38,-0.04,1.16
18:34:39.500,32781,-1.10,-0.43,-0.05,1.18
18:34:39.500,32787,-1.06,-0.47,-0.11,1.17
18:34:39.500,32793,-1.03,-0.49,-0.12,1.15
18:34:39.500,32799,-1.01,-0.48,-0.08,1.13
18:34:39.500,32805,-1.03,-0.45,-0.04,1.12
18:34:39.500,32811,-1.05,-0.45,-0.03,1.14
18:34:39.500,32817,-1.07,-0.46,-0.04,1.17
18:34:39.500,32823,-1.07,-0.49,-0.05,1.18
18:34:39.508,32829,-1.04,-0.53,-0.06,1.17
18:34:39.508,32835,-1.03,-0.51,-0.08,1.15
18:34:39.519,32841,-1.03,-0.47,-0.04,1.14
18:34:39.524,32847,-1.05,-0.43,-0.01,1.13
18:34:39.530,32853,-1.06,-0.41,0.01,1.13
18:34:39.532,32859,-1.06,-0.39,0.02,1.13
18:34:39.539,32865,-1.07,-0.39,0.03,1.14
18:34:39.545,32871,-1.06,-0.38,0.05,1.13
18:34:39.550,32877,-1.06,-0.37,0.05,1.12
18:34:39.560,32883,-1.05,-0.34,0.04,1.11
18:34:39.563,32889,-1.04,-0.33,0.04,1.10
18:34:39.568,32895,-1.03,-0.32,0.04,1.08
18:34:39.575,32901,-1.04,-0.30,0.06,1.08
18:34:39.580,32907,-1.04,-0.31,0.06,1.09
18:34:39.590,32913,-1.06,-0.41,-0.03,1.13
18:34:39.593,32919,-1.08,-0.64,-0.14,1.27
18:34:39.598,32925,-1.13,-0.64,-0.08,1.30
18:34:39.605,32931,-1.23,-0.37,0.05,1.29
18:34:39.610,32937,-1.29,-0.22,0.08,1.31
18:34:39.616,32943,-1.27,-0.09,0.08,1.28
18:34:39.623,32949,-1.35,-0.00,0.11,1.36
18:34:39.628,32955,-1.24,-0.13,-0.23,1.27
18:34:39.641,32961,-1.39,-0.00,-0.12,1.39
18:34:39.642,32967,-1.43,0.06,-0.23,1.45
18:34:39.646,32973,-1.52,0.18,-0.20,1.54
18:34:39.656,32979,-1.57,0.23,-0.26,1.61
18:34:39.659,32985,-1.66,0.21,-0.28,1.70
18:34:39.667,32991,-1.61,0.17,-0.26,1.64
18:34:39.673,32997,-1.63,0.27,-0.21,1.66
18:34:39.677,33003,-1.61,0.19,-0.19,1.63
18:34:39.685,33009,-1.57,0.22,-0.29,1.61
18:34:39.688,33015,-1.36,-0.09,-0.29,1.40
18:34:39.698,33021,-1.17,-0.31,-0.29,1.24
18:34:39.702,33027,-1.15,-0.63,-0.00,1.31
18:34:39.706,33033,-1.18,-0.69,0.17,1.38
18:34:39.714,33039,-0.90,-0.99,0.02,1.34
18:34:39.719,33045,-0.91,-1.84,0.86,2.22
18:34:39.725,33051,-0.99,-1.48,0.80,1.96
18:34:39.731,33057,-1.17,-1.46,0.74,2.01
18:34:39.739,33063,-1.28,-1.80,0.65,2.30
18:34:39.744,33069,-1.47,-1.69,0.18,2.25
18:34:39.748,33075,-1.33,-1.52,0.38,2.06
18:34:39.756,33081,-1.14,-1.84,0.15,2.17
18:34:39.760,33087,1.87,-1.25,1.88,2.93
18:34:39.769,33093,-0.78,-1.90,1.88,2.78
18:34:39.772,33099,0.17,-1.20,0.74,1.42
18:34:39.780,33105,0.00,-0.88,0.79,1.18
18:34:39.784,33111,-0.22,-0.68,0.85,1.11
18:34:39.790,33117,-0.21,-0.49,0.80,0.96
18:34:39.795,33123,-0.28,-0.36,0.81,0.92
18:34:39.806,33129,-0.48,-0.28,0.79,0.97
18:34:39.809,33135,-0.73,-0.16,0.79,1.09
18:34:39.817,33141,-0.77,-0.15,0.73,1.08
18:34:39.821,33147,-0.76,-0.18,0.76,1.09
18:34:39.827,33153,-0.62,-0.39,0.73,1.03
18:34:39.832,33159,-0.51,-0.48,0.63,0.95
18:34:39.841,33165,-0.47,-0.57,0.60,0.94
18:34:39.844,33171,-0.42,-0.62,0.50,0.90
18:34:39.849,33177,-0.37,-0.62,0.48,0.87
18:34:39.858,33183,-0.31,-0.57,0.50,0.82
18:34:39.862,33189,-0.25,-0.50,0.56,0.79
18:34:39.868,33195,-0.18,-0.44,0.56,0.74
18:34:39.877,33201,-0.14,-0.39,0.56,0.70
18:34:39.880,33207,-0.11,-0.37,0.51,0.64
18:34:39.886,33213,-0.08,-0.39,0.48,0.62
18:34:39.892,33219,-0.10,-0.46,0.43,0.63
18:34:39.898,33225,-0.12,-0.55,0.42,0.70
18:34:39.904,33231,-0.12,-0.64,0.42,0.78
18:34:39.909,33237,-0.11,-0.73,0.37,0.83
18:34:39.961,33243,-0.09,-0.82,0.37,0.90
18:34:39.961,33249,-0.07,-0.87,0.38,0.95
18:34:39.962,33255,-0.07,-0.87,0.38,0.95
18:34:39.963,33261,-0.11,-0.81,0.39,0.91
18:34:39.965,33267,-0.17,-0.76,0.47,0.91
18:34:39.968,33273,-0.20,-0.71,0.49,0.88
18:34:40.002,33279,-0.25,-0.66,0.51,0.87
18:34:40.003,33285,-0.30,-0.60,0.53,0.86
18:34:40.005,33291,-0.33,-0.56,0.56,0.86
18:34:40.005,33297,-0.37,-0.51,0.58,0.85
18:34:40.005,33303,-0.41,-0.44,0.63,0.87
18:34:40.006,33309,-0.42,-0.38,0.67,0.88
18:34:40.007,33315,-0.44,-0.32,0.71,0.89
18:34:40.047,33321,-0.46,-0.29,0.74,0.91
18:34:40.050,33327,-0.47,-0.29,0.77,0.95
18:34:40.083,33333,-0.49,-0.31,0.76,0.95
18:34:40.083,33339,-0.52,-0.36,0.74,0.97
18:34:40.083,33345,-0.56,-0.46,0.68,1.00
18:34:40.083,33351,-0.59,-0.57,0.63,1.04
18:34:40.083,33357,-0.63,-0.67,0.58,1.09
18:34:40.083,33363,-0.65,-0.77,0.51,1.13
18:34:40.083,33369,-0.66,-0.86,0.45,1.17
18:34:40.083,33375,-0.67,-0.92,0.39,1.20
18:34:40.087,33381,-0.66,-0.96,0.32,1.21
18:34:40.123,33387,-0.68,-0.95,0.32,1.21
18:34:40.127,33393,-0.67,-0.86,0.35,1.15
18:34:40.151,33399,-0.69,-0.69,0.29,1.02
18:34:40.151,33405,-0.80,-0.53,0.09,0.96
18:34:40.155,33411,-0.80,-0.36,0.12,0.88
18:34:40.155,33417,-0.89,-0.36,0.17,0.97
18:34:40.155,33423,-0.89,-0.22,0.28,0.96
18:34:40.155,33429,-1.04,-0.21,0.54,1.19
18:34:40.155,33435,-1.13,-0.32,0.26,1.21
18:34:40.155,33441,-1.21,-0.35,0.35,1.30
18:34:40.155,33447,-1.11,-0.42,0.03,1.19
18:34:40.155,33453,-0.99,-0.47,-0.17,1.11
18:34:40.162,33459,-0.83,-0.43,-0.30,0.98
18:34:40.162,33465,-0.65,-0.35,-0.42,0.85
18:34:40.190,33471,-0.52,-0.19,-0.50,0.75
18:34:40.194,33477,-0.53,-0.06,-0.61,0.82
18:34:40.194,33483,-0.50,0.07,-0.72,0.88
18:34:40.194,33489,-0.48,0.13,-0.69,0.85
18:34:40.196,33495,-0.66,0.10,-0.46,0.81
18:34:40.196,33501,-0.65,0.11,-0.53,0.85
18:34:40.201,33507,-0.63,-0.10,-0.39,0.74
18:34:40.201,33513,-0.50,-0.51,-0.06,0.72
18:34:40.203,33519,-0.77,0.05,-0.21,0.80
18:34:40.205,33525,-0.78,-0.21,-0.30,0.86
18:34:40.205,33531,-0.75,-0.18,-0.06,0.77
18:34:40.209,33537,-0.76,-0.33,0.24,0.86
18:34:40.215,33543,-1.21,-0.35,-0.02,1.26
18:34:40.224,33549,-2.13,-0.35,-0.45,2.20
18:34:40.228,33555,-2.13,-0.05,-0.24,2.14
18:34:40.234,33561,-2.13,-0.28,0.45,2.19
18:34:40.240,33567,-2.13,-0.49,-0.04,2.18
18:34:40.245,33573,-1.43,-0.97,0.02,1.73
18:34:40.252,33579,-0.78,-0.47,0.53,1.05
18:34:40.258,33585,-0.61,-0.00,0.13,0.62
18:34:40.265,33591,-0.49,-0.17,0.04,0.52
18:34:40.270,33597,-0.61,-0.14,0.24,0.67
18:34:40.276,33603,-0.63,-0.18,0.38,0.76
18:34:40.282,33609,-0.54,-0.39,0.53,0.85
18:34:40.288,33615,-0.53,-0.58,0.67,1.04
18:34:40.297,33621,-0.44,-1.31,0.80,1.60
18:34:40.302,33627,-0.69,-0.98,0.75,1.42
18:34:40.309,33633,-0.88,-1.19,0.75,1.66
18:34:40.312,33639,-0.83,-0.80,0.10,1.15
18:34:40.318,33645,-0.75,-0.77,1.00,1.47
18:34:40.327,33651,-1.09,-0.56,0.57,1.35
18:34:40.333,33657,-1.09,-0.33,0.87,1.43
18:34:40.335,33663,-1.18,-0.12,0.48,1.28
18:34:40.344,33669,-1.24,0.05,0.43,1.32
18:34:40.349,33675,-1.11,0.08,0.20,1.13
18:34:40.354,33681,-0.98,-0.02,0.11,0.99
18:34:40.359,33687,-1.02,-0.19,-0.05,1.04
18:34:40.368,33693,-0.75,-0.54,-0.12,0.93
18:34:40.372,33699,-0.68,-0.83,-0.12,1.08
18:34:40.379,33705,-0.76,-0.98,-0.16,1.25
18:34:40.392,33711,-0.80,-1.24,-0.11,1.48
18:34:40.392,33717,-0.80,-1.28,-0.20,1.52
18:34:40.399,33723,-0.76,-1.38,-0.27,1.60
18:34:40.405,33729,-0.43,-1.45,-0.36,1.55
18:34:40.408,33735,-0.78,-0.98,-0.13,1.26
18:34:40.417,33741,-0.92,-0.74,-0.18,1.19
18:34:40.421,33747,-1.08,-0.42,0.14,1.17
18:34:40.428,33753,-1.10,-0.16,0.11,1.11
18:34:40.432,33759,-1.01,-0.04,0.15,1.02
18:34:40.441,33765,-1.03,0.07,0.21,1.05
18:34:40.447,33771,-1.00,0.04,0.20,1.02
18:34:40.450,33777,-1.02,-0.16,0.10,1.03
18:34:40.460,33783,-1.07,-0.27,-0.14,1.11
18:34:40.465,33789,-1.07,-0.36,-0.15,1.14
18:34:40.468,33795,-0.99,-0.51,-0.06,1.11
18:34:40.474,33801,-0.95,-0.68,-0.14,1.17
18:34:40.479,33807,-0.94,-0.71,-0.13,1.18
18:34:40.489,33813,-1.01,-0.62,-0.12,1.20
18:34:40.492,33819,-0.91,-0.60,-0.04,1.09
18:34:40.499,33825,-0.87,-0.55,-0.03,1.03
18:34:40.507,33831,-0.95,-0.41,0.06,1.03
18:34:40.511,33837,-0.93,-0.44,0.18,1.05
18:34:40.516,33843,-0.99,-0.37,0.02,1.06
18:34:40.523,33849,-1.02,-0.27,0.10,1.06
18:34:40.529,33855,-1.01,-0.23,0.02,1.04
18:34:40.534,33861,-1.04,-0.30,0.02,1.08
18:34:40.539,33867,-0.97,-0.36,-0.07,1.03
18:34:40.545,33873,-0.94,-0.40,-0.02,1.03
18:34:40.560,33879,-0.97,-0.48,-0.13,1.09
18:34:40.561,33885,-0.93,-0.52,-0.12,1.08
18:34:40.574,33891,-0.91,-0.59,-0.17,1.09
18:34:40.575,33897,-0.92,-0.51,-0.10,1.06
18:34:40.576,33903,-0.94,-0.47,-0.06,1.05
18:34:40.595,33909,-0.95,-0.43,-0.06,1.05
18:34:40.608,33915,-0.96,-0.40,-0.04,1.05
18:34:40.610,33921,-0.98,-0.38,-0.03,1.05
18:34:40.611,33927,-0.98,-0.40,-0.02,1.06
18:34:40.612,33933,-0.97,-0.41,-0.02,1.06
18:34:40.613,33939,-0.97,-0.42,-0.02,1.05
18:34:40.618,33945,-0.97,-0.42,-0.01,1.06
18:34:40.628,33951,-0.97,-0.43,-0.01,1.06
18:34:40.629,33957,-0.97,-0.44,0.00,1.06
18:34:40.635,33963,-0.97,-0.43,0.01,1.06
18:34:40.642,33969,-0.98,-0.44,0.01,1.07
18:34:40.648,33975,-0.98,-0.46,0.02,1.09
18:34:40.654,33981,-0.98,-0.46,0.02,1.09
18:34:40.659,33987,-0.98,-0.45,0.02,1.08
18:34:40.669,33993,-0.98,-0.46,0.01,1.09
18:34:40.672,33999,-0.99,-0.47,0.02,1.09
18:34:40.678,34005,-0.99,-0.49,0.03,1.11
18:34:40.689,34011,-1.02,-0.52,0.02,1.14
18:34:40.691,34017,-1.02,-0.54,-0.01,1.16
18:34:40.699,34023,-1.01,-0.58,-0.02,1.16
18:34:40.703,34029,-0.99,-0.59,-0.05,1.15
18:34:40.711,34035,-0.99,-0.56,-0.06,1.14
18:34:40.715,34041,-0.99,-0.53,-0.04,1.12
18:34:40.721,34047,-1.01,-0.49,-0.05,1.13
18:34:40.726,34053,-1.02,-0.47,-0.06,1.13
18:34:40.752,34059,-1.04,-0.47,-0.09,1.14
18:34:40.754,34065,-1.05,-0.46,-0.09,1.15
18:34:40.756,34071,-1.07,-0.44,-0.10,1.16
18:34:40.792,34077,-1.07,-0.42,-0.08,1.15
18:34:40.794,34083,-1.07,-0.40,-0.06,1.14
18:34:40.795,34089,-1.06,-0.40,-0.07,1.14
18:34:40.828,34095,-1.03,-0.42,-0.07,1.12
18:34:40.828,34101,-1.00,-0.44,-0.07,1.10
18:34:40.832,34107,-1.00,-0.45,-0.05,1.09
18:34:40.832,34113,-1.00,-0.47,-0.04,1.11
18:34:40.832,34119,-1.01,-0.47,-0.04,1.12
18:34:40.832,34125,-1.01,-0.48,-0.04,1.12
18:34:40.833,34131,-1.02,-0.47,-0.02,1.13
18:34:40.834,34137,-1.01,-0.44,-0.03,1.11
18:34:40.862,34143,-1.01,-0.43,-0.03,1.10
18:34:40.864,34149,-1.00,-0.41,-0.02,1.08
18:34:40.868,34155,-1.00,-0.40,-0.01,1.08
18:34:40.868,34161,-1.00,-0.40,-0.01,1.08
18:34:40.868,34167,-1.03,-0.48,-0.09,1.14
18:34:40.868,34173,-1.05,-0.65,-0.17,1.25
18:34:40.868,34179,-1.07,-0.69,-0.12,1.28
18:34:40.868,34185,-1.15,-0.49,-0.02,1.25
18:34:40.868,34191,-1.22,-0.33,-0.03,1.26
18:34:40.904,34197,-1.26,-0.27,-0.07,1.30
18:34:40.906,34203,-1.26,-0.17,-0.03,1.27
18:34:40.906,34209,-1.24,-0.20,-0.16,1.26
18:34:40.908,34215,-1.18,-0.20,-0.18,1.21
18:34:40.908,34221,-1.20,-0.17,-0.14,1.22
18:34:40.910,34227,-1.28,-0.10,-0.09,1.29
18:34:40.910,34233,-1.39,-0.09,-0.03,1.40
18:34:40.946,34239,-1.52,-0.04,-0.22,1.54
18:34:40.947,34245,-1.56,-0.07,-0.17,1.57
18:34:40.947,34251,-1.63,0.03,-0.22,1.64
18:34:40.949,34257,-1.67,0.05,-0.13,1.67
18:34:40.950,34263,-1.56,0.02,-0.15,1.56
18:34:40.950,34269,-1.44,-0.02,-0.15,1.45
18:34:40.950,34275,-1.31,-0.11,-0.11,1.32
18:34:40.988,34281,-1.22,-0.25,-0.07,1.24
18:34:40.989,34287,-1.14,-0.33,-0.10,1.19
18:34:40.989,34293,-1.07,-0.45,0.00,1.16
18:34:40.991,34299,-1.04,-0.61,0.12,1.21
18:34:40.991,34305,-1.04,-0.79,0.34,1.35
18:34:40.991,34311,-1.04,-0.92,0.46,1.46
18:34:40.991,34317,-0.93,-1.15,0.57,1.58
18:34:41.004,34323,-0.97,-1.28,0.76,1.78
18:34:41.004,34329,-1.11,-1.63,0.34,2.00
18:34:41.012,34335,-0.51,-1.74,0.43,1.87
18:34:41.018,34341,-0.84,-1.84,0.43,2.07
18:34:41.019,34347,-0.68,-1.99,0.11,2.10
18:34:41.029,34353,-0.46,-1.82,0.24,1.89
